timestep,region,system,id,variable,value,i
2040,DE,ocgt < ocgtH2,,capaConv,5.276761309,8
2040,DE,solar < openspace,,capaConv,0.313841248,8
2040,DE,battery < redoxBattery,1,capaStOut,0.51308708,8
2040,DE,battery < redoxBattery,1,capaStSize,0.056492305,8
2040,DE,battery < redoxBattery,1,capaStIn,0.51308708,8
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,8
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.000557245,8
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,0.557245964,8
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.000557245,8
2040,DE,ocgt < ocgtGas,,capaConv,1.46285467,8
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,0.015240602,8
2040,DE,wind < offshore,,capaConv,25.4552909,8
2040,DE,battery < lithiumBattery,1,capaStOut,0.697583278,8
2040,DE,battery < lithiumBattery,1,capaStSize,0.07511523,8
2040,DE,battery < lithiumBattery,1,capaStIn,0.697583278,8
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.170922563,8
2040,DE,solar < rooftopInd,,capaConv,0.312604016,8
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,0.19021687,8
2040,DE,engine < enginePeak < gasEngine,,capaConv,2.281889557,8
2040,DE,solar < rooftopResi,,capaConv,0.309104953,8
2040,DE,wind < onshore,,capaConv,86.46258728,8
2040,DE,ocgt < ocgtH2,,capaConv,5.276761309,8
2040,DE,solar < openspace,,capaConv,0.313841248,8
2040,DE,battery < redoxBattery,1,capaStOut,0.51308708,8
2040,DE,battery < redoxBattery,1,capaStSize,0.056492305,8
2040,DE,battery < redoxBattery,1,capaStIn,0.51308708,8
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,8
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.000557245,8
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,0.557245964,8
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.000557245,8
2040,DE,ocgt < ocgtGas,,capaConv,1.46285467,8
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,0.015240602,8
2040,DE,wind < offshore,,capaConv,25.4552909,8
2040,DE,battery < lithiumBattery,1,capaStOut,0.697583278,8
2040,DE,battery < lithiumBattery,1,capaStSize,0.07511523,8
2040,DE,battery < lithiumBattery,1,capaStIn,0.697583278,8
none,none,none,none,objectiveValue,53736.35978,8
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-316.6910977,8
2040,DE,solar < rooftopInd,,capaConvDual,-401.8007806,8
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-333.0028715,8
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-1589.686053,8
2040,DE,solar < rooftopResi,,capaConvDual,-401.8007806,8
2040,DE,wind < onshore,,capaConvDual,-4377.774623,8
2040,DE,ocgt < ocgtH2,,capaConvDual,-3687.950258,8
2040,DE,solar < openspace,,capaConvDual,-401.8007806,8
2040,DE,battery < redoxBattery,1,capaStSizeDual,-12.30913326,8
2040,DE,ocgt < ocgtGas,,capaConvDual,-1045.329034,8
2040,DE,wind < offshore,,capaConvDual,-4377.774623,8
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-16.61078234,8
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-316.6910977,8
2040,DE,solar < rooftopInd,,capaConvDual,-401.8007806,8
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-333.0028715,8
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-1589.686053,8
2040,DE,solar < rooftopResi,,capaConvDual,-401.8007806,8
2040,DE,wind < onshore,,capaConvDual,-4377.774623,8
2040,DE,ocgt < ocgtH2,,capaConvDual,-3687.950258,8
2040,DE,solar < openspace,,capaConvDual,-401.8007806,8
2040,DE,battery < redoxBattery,1,capaStSizeDual,-12.30913326,8
2040,DE,ocgt < ocgtGas,,capaConvDual,-1045.329034,8
2040,DE,wind < offshore,,capaConvDual,-4377.774623,8
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-16.61078234,8
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.20325012,9
2040,DE,solar < rooftopInd,,capaConv,0.37128932,9
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,0.226334344,9
2040,DE,engine < enginePeak < gasEngine,,capaConv,2.623761717,9
2040,DE,solar < rooftopResi,,capaConv,0.367116707,9
2040,DE,wind < onshore,,capaConv,86.46257629,9
2040,DE,ocgt < ocgtH2,,capaConv,6.182527115,9
2040,DE,solar < openspace,,capaConv,0.372765164,9
2040,DE,battery < redoxBattery,1,capaStOut,0.50903827,9
2040,DE,battery < redoxBattery,1,capaStSize,0.057957013,9
2040,DE,battery < redoxBattery,1,capaStIn,0.509038211,9
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,9
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.00258876,9
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,2.591822274,9
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.00258876,9
2040,DE,ocgt < ocgtGas,,capaConv,1.666416299,9
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,0.01386442,9
2040,DE,wind < offshore,,capaConv,26.18841652,9
2040,DE,battery < lithiumBattery,1,capaStOut,0.697017842,9
2040,DE,battery < lithiumBattery,1,capaStSize,0.077050268,9
2040,DE,battery < lithiumBattery,1,capaStIn,0.697017784,9
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.20325012,9
2040,DE,solar < rooftopInd,,capaConv,0.37128932,9
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,0.226334344,9
2040,DE,engine < enginePeak < gasEngine,,capaConv,2.623761717,9
2040,DE,solar < rooftopResi,,capaConv,0.367116707,9
2040,DE,wind < onshore,,capaConv,86.46257629,9
2040,DE,ocgt < ocgtH2,,capaConv,6.182527115,9
2040,DE,solar < openspace,,capaConv,0.372765164,9
2040,DE,battery < redoxBattery,1,capaStOut,0.50903827,9
2040,DE,battery < redoxBattery,1,capaStSize,0.057957013,9
2040,DE,battery < redoxBattery,1,capaStIn,0.509038211,9
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,9
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.00258876,9
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,2.591822274,9
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.00258876,9
2040,DE,ocgt < ocgtGas,,capaConv,1.666416299,9
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,0.01386442,9
2040,DE,wind < offshore,,capaConv,26.18841652,9
2040,DE,battery < lithiumBattery,1,capaStOut,0.697017842,9
2040,DE,battery < lithiumBattery,1,capaStSize,0.077050268,9
2040,DE,battery < lithiumBattery,1,capaStIn,0.697017784,9
none,none,none,none,objectiveValue,46530.61277,9
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-316.6910977,9
2040,DE,solar < rooftopInd,,capaConvDual,-395.9242644,9
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-333.0028715,9
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-1487.751399,9
2040,DE,solar < rooftopResi,,capaConvDual,-395.9242644,9
2040,DE,wind < onshore,,capaConvDual,-4103.739044,9
2040,DE,ocgt < ocgtH2,,capaConvDual,-3478.158631,9
2040,DE,solar < openspace,,capaConvDual,-395.9242644,9
2040,DE,battery < redoxBattery,1,capaStSizeDual,-12.30913307,9
2040,DE,ocgt < ocgtGas,,capaConvDual,-957.7802367,9
2040,DE,wind < offshore,,capaConvDual,-4103.739044,9
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-17.29356949,9
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-316.6910977,9
2040,DE,solar < rooftopInd,,capaConvDual,-395.9242644,9
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-333.0028715,9
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-1487.751399,9
2040,DE,solar < rooftopResi,,capaConvDual,-395.9242644,9
2040,DE,wind < onshore,,capaConvDual,-4103.739044,9
2040,DE,ocgt < ocgtH2,,capaConvDual,-3478.158631,9
2040,DE,solar < openspace,,capaConvDual,-395.9242644,9
2040,DE,battery < redoxBattery,1,capaStSizeDual,-12.30913307,9
2040,DE,ocgt < ocgtGas,,capaConvDual,-957.7802367,9
2040,DE,wind < offshore,,capaConvDual,-4103.739044,9
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-17.29356949,9
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.237736994,10
2040,DE,solar < rooftopInd,,capaConv,0.433243534,10
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,0.264812445,10
2040,DE,engine < enginePeak < gasEngine,,capaConv,2.965009746,10
2040,DE,solar < rooftopResi,,capaConv,0.428352282,10
2040,DE,wind < onshore,,capaConv,86.46258598,10
2040,DE,ocgt < ocgtH2,,capaConv,7.115789221,10
2040,DE,solar < openspace,,capaConv,0.434973388,10
2040,DE,battery < redoxBattery,1,capaStOut,0.504749073,10
2040,DE,battery < redoxBattery,1,capaStSize,0.058830668,10
2040,DE,battery < redoxBattery,1,capaStIn,0.504749067,10
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,10
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.001703012,10
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,1.703650005,10
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.001703012,10
2040,DE,ocgt < ocgtGas,,capaConv,1.8673612,10
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,0.011948791,10
2040,DE,wind < offshore,,capaConv,26.92754349,10
2040,DE,battery < lithiumBattery,1,capaStOut,0.696451226,10
2040,DE,battery < lithiumBattery,1,capaStSize,0.078498699,10
2040,DE,battery < lithiumBattery,1,capaStIn,0.69645122,10
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.237736994,10
2040,DE,solar < rooftopInd,,capaConv,0.433243534,10
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,0.264812445,10
2040,DE,engine < enginePeak < gasEngine,,capaConv,2.965009746,10
2040,DE,solar < rooftopResi,,capaConv,0.428352282,10
2040,DE,wind < onshore,,capaConv,86.46258598,10
2040,DE,ocgt < ocgtH2,,capaConv,7.115789221,10
2040,DE,solar < openspace,,capaConv,0.434973388,10
2040,DE,battery < redoxBattery,1,capaStOut,0.504749073,10
2040,DE,battery < redoxBattery,1,capaStSize,0.058830668,10
2040,DE,battery < redoxBattery,1,capaStIn,0.504749067,10
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,10
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.001703012,10
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,1.703650005,10
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.001703012,10
2040,DE,ocgt < ocgtGas,,capaConv,1.8673612,10
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,0.011948791,10
2040,DE,wind < offshore,,capaConv,26.92754349,10
2040,DE,battery < lithiumBattery,1,capaStOut,0.696451226,10
2040,DE,battery < lithiumBattery,1,capaStSize,0.078498699,10
2040,DE,battery < lithiumBattery,1,capaStIn,0.69645122,10
none,none,none,none,objectiveValue,39848.8533,10
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-316.6910977,10
2040,DE,solar < rooftopInd,,capaConvDual,-337.4249276,10
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-333.0028716,10
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-1295.229103,10
2040,DE,solar < rooftopResi,,capaConvDual,-337.4249276,10
2040,DE,wind < onshore,,capaConvDual,-3735.883005,10
2040,DE,ocgt < ocgtH2,,capaConvDual,-3190.563834,10
2040,DE,solar < openspace,,capaConvDual,-337.4249276,10
2040,DE,battery < redoxBattery,1,capaStSizeDual,-12.32673754,10
2040,DE,ocgt < ocgtGas,,capaConvDual,-830.0762052,10
2040,DE,wind < offshore,,capaConvDual,-3735.883005,10
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-18.99271452,10
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-316.6910977,10
2040,DE,solar < rooftopInd,,capaConvDual,-337.4249276,10
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-333.0028716,10
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-1295.229103,10
2040,DE,solar < rooftopResi,,capaConvDual,-337.4249276,10
2040,DE,wind < onshore,,capaConvDual,-3735.883005,10
2040,DE,ocgt < ocgtH2,,capaConvDual,-3190.563834,10
2040,DE,solar < openspace,,capaConvDual,-337.4249276,10
2040,DE,battery < redoxBattery,1,capaStSizeDual,-12.32673754,10
2040,DE,ocgt < ocgtGas,,capaConvDual,-830.0762052,10
2040,DE,wind < offshore,,capaConvDual,-3735.883005,10
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-18.99271452,10
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.275015201,11
2040,DE,solar < rooftopInd,,capaConv,0.493048436,11
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,0.306448746,11
2040,DE,engine < enginePeak < gasEngine,,capaConv,3.306571502,11
2040,DE,solar < rooftopResi,,capaConv,0.487387451,11
2040,DE,wind < onshore,,capaConv,86.46258732,11
2040,DE,ocgt < ocgtH2,,capaConv,8.078439092,11
2040,DE,solar < openspace,,capaConv,0.495050116,11
2040,DE,battery < redoxBattery,1,capaStOut,0.500155519,11
2040,DE,battery < redoxBattery,1,capaStSize,0.059688754,11
2040,DE,battery < redoxBattery,1,capaStIn,0.500155518,11
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,11
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.000300085,11
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,0.3000977,11
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.000300085,11
2040,DE,ocgt < ocgtGas,,capaConv,2.068329271,11
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,0.009809707,11
2040,DE,wind < offshore,,capaConv,27.67144301,11
2040,DE,battery < lithiumBattery,1,capaStOut,0.695846225,11
2040,DE,battery < lithiumBattery,1,capaStSize,0.08018955,11
2040,DE,battery < lithiumBattery,1,capaStIn,0.695846225,11
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.275015201,11
2040,DE,solar < rooftopInd,,capaConv,0.493048436,11
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,0.306448746,11
2040,DE,engine < enginePeak < gasEngine,,capaConv,3.306571502,11
2040,DE,solar < rooftopResi,,capaConv,0.487387451,11
2040,DE,wind < onshore,,capaConv,86.46258732,11
2040,DE,ocgt < ocgtH2,,capaConv,8.078439092,11
2040,DE,solar < openspace,,capaConv,0.495050116,11
2040,DE,battery < redoxBattery,1,capaStOut,0.500155519,11
2040,DE,battery < redoxBattery,1,capaStSize,0.059688754,11
2040,DE,battery < redoxBattery,1,capaStIn,0.500155518,11
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,11
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.000300085,11
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,0.3000977,11
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.000300085,11
2040,DE,ocgt < ocgtGas,,capaConv,2.068329271,11
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,0.009809707,11
2040,DE,wind < offshore,,capaConv,27.67144301,11
2040,DE,battery < lithiumBattery,1,capaStOut,0.695846225,11
2040,DE,battery < lithiumBattery,1,capaStSize,0.08018955,11
2040,DE,battery < lithiumBattery,1,capaStIn,0.695846225,11
none,none,none,none,objectiveValue,33511.00019,11
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-222.5396902,11
2040,DE,solar < rooftopInd,,capaConvDual,-321.5551525,11
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-234.0020178,11
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-1028.362745,11
2040,DE,solar < rooftopResi,,capaConvDual,-321.5551525,11
2040,DE,wind < onshore,,capaConvDual,-3478.499926,11
2040,DE,ocgt < ocgtH2,,capaConvDual,-2967.784375,11
2040,DE,solar < openspace,,capaConvDual,-321.5551525,11
2040,DE,battery < redoxBattery,1,capaStSizeDual,-11.08500024,11
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.07244306,11
2040,DE,ocgt < ocgtGas,,capaConvDual,-638.5201578,11
2040,DE,wind < offshore,,capaConvDual,-3478.499926,11
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-17.90650626,11
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-222.5396902,11
2040,DE,solar < rooftopInd,,capaConvDual,-321.5551525,11
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-234.0020178,11
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-1028.362745,11
2040,DE,solar < rooftopResi,,capaConvDual,-321.5551525,11
2040,DE,wind < onshore,,capaConvDual,-3478.499926,11
2040,DE,ocgt < ocgtH2,,capaConvDual,-2967.784375,11
2040,DE,solar < openspace,,capaConvDual,-321.5551525,11
2040,DE,battery < redoxBattery,1,capaStSizeDual,-11.08500024,11
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.07244306,11
2040,DE,ocgt < ocgtGas,,capaConvDual,-638.5201578,11
2040,DE,wind < offshore,,capaConvDual,-3478.499926,11
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-17.90650626,11
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.305527869,12
2040,DE,solar < rooftopInd,,capaConv,0.558172222,12
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,0.341267415,12
2040,DE,engine < enginePeak < gasEngine,,capaConv,3.646595526,12
2040,DE,solar < rooftopResi,,capaConv,0.551647387,12
2040,DE,wind < onshore,,capaConv,86.46258581,12
2040,DE,ocgt < ocgtH2,,capaConv,9.079209831,12
2040,DE,solar < openspace,,capaConv,0.560480096,12
2040,DE,battery < redoxBattery,1,capaStOut,0.495004411,12
2040,DE,battery < redoxBattery,1,capaStSize,0.060589191,12
2040,DE,battery < redoxBattery,1,capaStIn,0.495004399,12
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,12
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.007938878,12
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,7.93919554,12
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.007938878,12
2040,DE,ocgt < ocgtGas,,capaConv,2.261399669,12
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,0.007584292,12
2040,DE,wind < offshore,,capaConv,28.41085119,12
2040,DE,battery < lithiumBattery,1,capaStOut,0.695169013,12
2040,DE,battery < lithiumBattery,1,capaStSize,0.08199773,12
2040,DE,battery < lithiumBattery,1,capaStIn,0.695169,12
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.305527869,12
2040,DE,solar < rooftopInd,,capaConv,0.558172222,12
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,0.341267415,12
2040,DE,engine < enginePeak < gasEngine,,capaConv,3.646595526,12
2040,DE,solar < rooftopResi,,capaConv,0.551647387,12
2040,DE,wind < onshore,,capaConv,86.46258581,12
2040,DE,ocgt < ocgtH2,,capaConv,9.079209831,12
2040,DE,solar < openspace,,capaConv,0.560480096,12
2040,DE,battery < redoxBattery,1,capaStOut,0.495004411,12
2040,DE,battery < redoxBattery,1,capaStSize,0.060589191,12
2040,DE,battery < redoxBattery,1,capaStIn,0.495004399,12
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,12
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.007938878,12
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,7.93919554,12
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.007938878,12
2040,DE,ocgt < ocgtGas,,capaConv,2.261399669,12
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,0.007584292,12
2040,DE,wind < offshore,,capaConv,28.41085119,12
2040,DE,battery < lithiumBattery,1,capaStOut,0.695169013,12
2040,DE,battery < lithiumBattery,1,capaStSize,0.08199773,12
2040,DE,battery < lithiumBattery,1,capaStIn,0.695169,12
none,none,none,none,objectiveValue,28011.48886,12
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-222.5396902,12
2040,DE,solar < rooftopInd,,capaConvDual,-239.6133247,12
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-234.0020177,12
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-792.0062737,12
2040,DE,solar < rooftopResi,,capaConvDual,-239.6133247,12
2040,DE,wind < onshore,,capaConvDual,-2857.952817,12
2040,DE,ocgt < ocgtH2,,capaConvDual,-2464.980694,12
2040,DE,solar < openspace,,capaConvDual,-239.6133247,12
2040,DE,battery < redoxBattery,1,capaStSizeDual,-14.51545139,12
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072443063,12
2040,DE,ocgt < ocgtGas,,capaConvDual,-510.8161262,12
2040,DE,wind < offshore,,capaConvDual,-2857.952817,12
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-19.52609848,12
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-222.5396902,12
2040,DE,solar < rooftopInd,,capaConvDual,-239.6133247,12
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-234.0020177,12
2040,DE,engine < enginePeak < gasEngine,,capaConvDual,-792.0062737,12
2040,DE,solar < rooftopResi,,capaConvDual,-239.6133247,12
2040,DE,wind < onshore,,capaConvDual,-2857.952817,12
2040,DE,ocgt < ocgtH2,,capaConvDual,-2464.980694,12
2040,DE,solar < openspace,,capaConvDual,-239.6133247,12
2040,DE,battery < redoxBattery,1,capaStSizeDual,-14.51545139,12
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072443063,12
2040,DE,ocgt < ocgtGas,,capaConvDual,-510.8161262,12
2040,DE,wind < offshore,,capaConvDual,-2857.952817,12
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-19.52609848,12
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.339496501,13
2040,DE,solar < rooftopInd,,capaConv,0.619261343,13
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,0.380032806,13
2040,DE,engine < enginePeak < gasEngine,,capaConv,3.986197834,13
2040,DE,solar < rooftopResi,,capaConv,0.611774465,13
2040,DE,wind < onshore,,capaConv,86.46258731,13
2040,DE,ocgt < ocgtH2,,capaConv,10.11838109,13
2040,DE,solar < openspace,,capaConv,0.621908952,13
2040,DE,battery < redoxBattery,1,capaStOut,0.489263183,13
2040,DE,battery < redoxBattery,1,capaStSize,0.061967171,13
2040,DE,battery < redoxBattery,1,capaStIn,0.489263183,13
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,13
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.016211819,13
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,16.211821,13
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.016211819,13
